,order_id,user_id,order_date,city,pay_amount,pay_type,order_date_dt,pay_type_clean,is_valid
1026,11027,U0285,2025-03-06,聊城,162.09,支付宝,2025-03-06,支付宝,True
1027,11028,U0263,2025-01-07,日照,166.6,微信,2025-01-07,微信,True
1028,11029,U0209,2025-01-24,济南,193.74,微信,2025-01-24,微信,True
1029,11030,U0053,2025-02-28,潍坊,103.75,支付宝,2025-02-28,支付宝,True
1030,11031,U0014,2025-06-22,潍坊,145.84,微信,2025-06-22,微信,True
1031,11032,U0046,2025-05-28,潍坊,68.23,微信,2025-05-28,微信,True
1032,11033,U0182,2025-05-31,德州,181.96,支付宝,2025-05-31,支付宝,True
1033,11034,U0284,2025-01-06,日照,195.6,支付宝,2025-01-06,支付宝,True
1034,11035,U0048,2025-06-22,烟台,133.42,支付宝,2025-06-22,支付宝,True
1035,11036,U0306,2025-03-10,淄博,246.57,微信,2025-03-10,微信,True
1036,11037,U0307,2025-05-28,济南,92.58,支付宝,2025-05-28,支付宝,True
1037,11038,U0167,2025-01-11,济南,79.46,微信,2025-01-11,微信,True
1038,11039,U0198,2025-02-14,聊城,172.34,微信,2025-02-14,微信,True
1039,11040,U0007,2025-05-01,青岛,217.59,微信,2025-05-01,微信,True
1040,11041,U0150,2025-05-13,临沂,252.62,微信,2025-05-13,微信,True
1041,11042,U0212,2025-06-16,威海,134.76,微信,2025-06-16,微信,True
1042,11043,U0199,2025-04-24,德州,219.33,微信,2025-04-24,微信,True
1043,11044,U0044,2025-03-13,枣庄,157.88,支付宝,2025-03-13,支付宝,True
1044,11045,U0287,2025-02-16,临沂,150.51,支付宝,2025-02-16,支付宝,True
1045,11046,U0125,2025-05-30,日照,208.6,微信,2025-05-30,微信,True
1046,11047,U0293,2025-04-22,聊城,195.88,微信,2025-04-22,微信,True
1047,11048,U0267,2025-06-12,聊城,73.3,微信,2025-06-12,微信,True
1048,11049,U0087,2025-05-06,日照,241.21,支付宝,2025-05-06,支付宝,True
1049,11050,U0195,2025-01-24,烟台,235.91,支付宝,2025-01-24,支付宝,True
1050,11051,U0087,2025-05-01,德州,,支付宝,2025-05-01,支付宝,False
1051,11052,U0072,2025-03-31,威海,181.77,微信,2025-03-31,微信,True
1052,11053,U0138,2025-04-15,淄博,187.17,支付宝,2025-04-15,支付宝,True
1053,11054,U0155,2025-03-27,聊城,174.34,支付宝,2025-03-27,支付宝,True
1054,11055,U0138,2025-03-24,威海,129.73,支付宝,2025-03-24,支付宝,True
1055,11056,U0253,2025-06-21,临沂,123.06,支付宝,2025-06-21,支付宝,True
1056,11057,U0075,2025-01-27,德州,158.59,支付宝,2025-01-27,支付宝,True
1057,11058,U0033,2025-02-11,聊城,224.5,微信,2025-02-11,微信,True
1058,11059,U0086,2025-03-26,临沂,189.9,微信,2025-03-26,微信,True
1059,11060,U0223,2025-04-16,青岛,139.62,支付宝,2025-04-16,支付宝,True
1060,11061,U0142,2025-06-27,枣庄,202.44,微信,2025-06-27,微信,True
1061,11062,U0216,2025-05-07,泰安,3.33,支付宝,2025-05-07,支付宝,True
1062,11063,U0154,2025-03-15,日照,223.18,微信,2025-03-15,微信,True
1063,11064,U0248,2025-06-19,济宁,64.32,支付宝,2025-06-19,支付宝,True
1064,11065,U0040,2025-04-13,泰安,140.07,支付宝,2025-04-13,支付宝,True
1065,11066,U0185,2025-05-21,泰安,98.42,支付宝,2025-05-21,支付宝,True
1066,11067,U0129,2025-01-10,聊城,88.79,微信,2025-01-10,微信,True
1067,11068,U0127,2025-04-27,淄博,223.85,微信,2025-04-27,微信,True
1068,11069,U0254,2025-01-23,济宁,134.28,支付宝,2025-01-23,支付宝,True
1069,11070,U0305,2025-03-22,潍坊,,支付宝,2025-03-22,支付宝,False
1070,11071,U0316,2025-03-06,济南,157.42,微信,2025-03-06,微信,True
1071,11072,U0101,2025-03-24,潍坊,186.24,支付宝,2025-03-24,支付宝,True
1072,11073,U0235,2025-01-30,青岛,164.23,微信,2025-01-30,微信,True
1073,11074,U0055,2025-04-14,淄博,89.44,微信,2025-04-14,微信,True
1074,11075,U0070,2025-05-12,青岛,214.79,支付宝,2025-05-12,支付宝,True
1075,11076,U0156,2025-01-01,泰安,132.84,支付宝,2025-01-01,支付宝,True
1076,11077,U0004,2025-06-18,泰安,74.39,微信,2025-06-18,微信,True
1077,11078,U0203,2025-05-19,威海,136.45,微信,2025-05-19,微信,True
1078,11079,U0171,2025-04-29,青岛,242.54,微信,2025-04-29,微信,True
1079,11080,U0318,2025-04-16,济南,206.76,支付宝,2025-04-16,支付宝,True
1080,11081,U0195,2025-01-14,烟台,140.82,微信,2025-01-14,微信,True
1081,11082,U0169,2025-02-18,枣庄,140.79,支付宝,2025-02-18,支付宝,True
1082,11083,U0226,2025-05-13,聊城,142.31,微信,2025-05-13,微信,True
1083,11084,U0172,2025-04-03,泰安,274.22,支付宝,2025-04-03,支付宝,True
1084,11085,U0221,2025-06-09,济南,181.01,微信,2025-06-09,微信,True
1085,11086,U0305,2025-05-08,泰安,183.65,支付宝,2025-05-08,支付宝,True
1086,11087,U0070,2025-06-10,烟台,216.67,支付宝,2025-06-10,支付宝,True
1087,11088,U0154,2025-04-24,威海,173.13,支付宝,2025-04-24,支付宝,True
1088,11089,U0165,2025-01-14,济南,145.75,支付宝,2025-01-14,支付宝,True
1089,11090,U0309,2025-02-22,德州,149.2,支付宝,2025-02-22,支付宝,True
1090,11091,U0103,2025-03-10,日照,156.06,支付宝,2025-03-10,支付宝,True
1091,11092,U0246,2025-05-21,威海,157.95,支付宝,2025-05-21,支付宝,True
1092,11093,U0161,2025-02-03,日照,200.02,支付宝,2025-02-03,支付宝,True
1093,11094,U0091,2025-03-15,青岛,162.86,微信,2025-03-15,微信,True
1094,11095,U0204,2025-04-23,枣庄,200.3,微信,2025-04-23,微信,True
1095,11096,U0164,2025-06-28,德州,155.56,支付宝,2025-06-28,支付宝,True
1096,11097,U0150,2025-05-05,威海,164.32,支付宝,2025-05-05,支付宝,True
1097,11098,U0252,2025-02-01,淄博,50.1,微信,2025-02-01,微信,True
1098,11099,U0295,2025-01-08,烟台,210.4,支付宝,2025-01-08,支付宝,True
1099,11100,U0125,2025-06-11,济宁,179.06,微信,2025-06-11,微信,True
1100,11101,U0167,2025-06-05,德州,214.89,微信,2025-06-05,微信,True
1101,11102,U0193,2025-03-03,聊城,0.71,支付宝,2025-03-03,支付宝,True
1102,11103,U0144,2025-02-10,烟台,28900.0,微信,2025-02-10,微信,False
1103,11104,U0202,2025-03-21,淄博,152.32,支付宝,2025-03-21,支付宝,True
1104,11105,U0187,2025-05-22,临沂,220.95,支付宝,2025-05-22,支付宝,True
1105,11106,U0059,2025-01-04,泰安,102.81,微信,2025-01-04,微信,True
1106,11107,U0289,2025-05-22,淄博,193.7,微信,2025-05-22,微信,True
1107,11108,U0103,2025-04-15,济宁,102.06,微信,2025-04-15,微信,True
1108,11109,U0304,2025-01-24,德州,125.69,支付宝,2025-01-24,支付宝,True
1109,11110,U0280,2025-02-27,淄博,265.27,支付宝,2025-02-27,支付宝,True
1110,11111,U0093,2025-01-30,泰安,149.51,微信,2025-01-30,微信,True
1111,11112,U0282,2025-04-29,潍坊,171.96,支付宝,2025-04-29,支付宝,True
1112,11113,U0014,2025-01-31,淄博,207.85,微信,2025-01-31,微信,True
1113,11114,U0237,2025-06-15,淄博,187.26,支付宝,2025-06-15,支付宝,True
1114,11115,U0108,2025-02-09,潍坊,168.27,微信,2025-02-09,微信,True
1115,11116,U0225,2025-05-08,济宁,180.07,微信,2025-05-08,微信,True
1116,11117,U0150,2025-03-16,烟台,292.19,微信,2025-03-16,微信,True
1117,11118,U0036,2025-05-11,临沂,156.83,微信,2025-05-11,微信,True
1118,11119,U0210,2025-06-30,临沂,171.06,支付宝,2025-06-30,支付宝,True
1119,11120,U0256,2025-03-11,日照,-217.79,支付宝,2025-03-11,支付宝,False
1120,11121,U0072,2025-04-17,烟台,220.8,微信,2025-04-17,微信,True
1121,11122,U0156,2025-05-04,烟台,225.29,支付宝,2025-05-04,支付宝,True
1122,11123,U0124,2025-05-01,烟台,195.13,微信,2025-05-01,微信,True
1123,11124,U0130,2025-03-04,青岛,97.13,支付宝,2025-03-04,支付宝,True
1124,11125,U0079,2025-04-27,临沂,249.84,微信,2025-04-27,微信,True
1125,11126,U0217,2025-05-22,德州,96.95,微信,2025-05-22,微信,True
1126,11127,U0194,2025-02-07,威海,176.64,支付宝,2025-02-07,支付宝,True
1127,11128,U0038,2025-04-09,淄博,118.51,微信,2025-04-09,微信,True
1128,11129,U0230,2025-02-18,枣庄,156.47,微信,2025-02-18,微信,True
1129,11130,U0307,2025-06-03,淄博,178.08,微信,2025-06-03,微信,True
1130,11131,U0246,2025-05-11,德州,177.67,支付宝,2025-05-11,支付宝,True
1131,11132,U0299,2025-02-04,日照,183.21,支付宝,2025-02-04,支付宝,True
1132,11133,U0206,2025-01-18,济南,248.75,支付宝,2025-01-18,支付宝,True
1133,11134,U0274,2025-03-12,济宁,184.94,微信,2025-03-12,微信,True
1134,11135,U0260,2025-04-17,日照,-146.57,支付宝,2025-04-17,支付宝,False
1135,11136,U0215,2025-03-29,烟台,213.02,微信,2025-03-29,微信,True
1136,11137,U0279,2025-05-10,枣庄,225.42,微信,2025-05-10,微信,True
1137,11138,U0019,2025-03-10,临沂,92.48,支付宝,2025-03-10,支付宝,True
1138,11139,U0185,2025-01-01,日照,192.86,微信,2025-01-01,微信,True
1139,11140,U0275,2025-03-14,威海,198.56,支付宝,2025-03-14,支付宝,True
1140,11141,U0305,2025-03-18,威海,143.63,微信,2025-03-18,微信,True
1141,11142,U0044,2025-05-31,临沂,235.66,微信,2025-05-31,微信,True
1142,11143,U0056,2025-05-29,济南,151.75,微信,2025-05-29,微信,True
1143,11144,U0128,2025-06-18,日照,166.91,支付宝,2025-06-18,支付宝,True
1144,11145,U0182,2025-05-06,烟台,150.48,支付宝,2025-05-06,支付宝,True
1145,11146,U0086,2025-02-08,潍坊,160.86,支付宝,2025-02-08,支付宝,True
1146,11147,U0314,2025-04-25,德州,99.7,支付宝,2025-04-25,支付宝,True
1147,11148,U0023,2025-05-18,济宁,80.8,支付宝,2025-05-18,支付宝,True
1148,11149,U0289,2025-05-04,潍坊,247.7,微信,2025-05-04,微信,True
1149,11150,U0205,2025-03-30,青岛,113.42,支付宝,2025-03-30,支付宝,True
1150,11151,U0170,2025-03-27,淄博,105.47,支付宝,2025-03-27,支付宝,True
1151,11152,U0221,2025-05-22,聊城,41.56,支付宝,2025-05-22,支付宝,True
1152,11153,U0055,2025-05-20,青岛,124.86,支付宝,2025-05-20,支付宝,True
1153,11154,U0006,2025-04-07,济南,87.23,微信,2025-04-07,微信,True
1154,11155,U0051,2025-04-27,淄博,250.31,支付宝,2025-04-27,支付宝,True
1155,11156,U0133,2025-03-24,德州,215.54,微信,2025-03-24,微信,True
1156,11157,U0114,2025-02-18,烟台,122.15,支付宝,2025-02-18,支付宝,True
1157,11158,U0262,2025-06-28,淄博,283.88,支付宝,2025-06-28,支付宝,True
1158,11159,U0266,2025-03-03,德州,214.0,支付宝,2025-03-03,支付宝,True
1159,11160,U0286,2025-05-27,淄博,142.13,支付宝,2025-05-27,支付宝,True
1160,11161,U0298,2025-04-09,枣庄,22.53,微信,2025-04-09,微信,True
1161,11162,U0295,2025-03-01,枣庄,286.0,微信,2025-03-01,微信,True
1162,11163,U0114,2025-04-16,济南,83.57,支付宝,2025-04-16,支付宝,True
1163,11164,U0229,2025-01-12,青岛,69.5,支付宝,2025-01-12,支付宝,True
1164,11165,U0192,2025-03-23,日照,216.24,支付宝,2025-03-23,支付宝,True
1165,11166,U0201,2025-05-02,临沂,294.19,支付宝,2025-05-02,支付宝,True
1166,11167,U0238,2025-06-30,烟台,236.14,支付宝,2025-06-30,支付宝,True
1167,11168,U0302,2025-04-08,淄博,191.02,支付宝,2025-04-08,支付宝,True
1168,11169,U0257,2025-04-09,济宁,192.71,微信,2025-04-09,微信,True
1169,11170,U0078,2025-06-19,济宁,206.94,支付宝,2025-06-19,支付宝,True
1170,11171,U0177,2025-06-16,泰安,201.74,支付宝,2025-06-16,支付宝,True
1171,11172,U0013,2025-02-08,德州,175.47,支付宝,2025-02-08,支付宝,True
1172,11173,U0248,2025-05-07,淄博,165.73,微信,2025-05-07,微信,True
1173,11174,U0054,2025-01-10,淄博,156.56,微信,2025-01-10,微信,True
1174,11175,U0152,2025-02-02,济南,118.53,支付宝,2025-02-02,支付宝,True
1175,11176,U0213,2025-05-09,日照,144.56,微信,2025-05-09,微信,True
1176,11177,U0044,2025-06-01,济宁,66.89,支付宝,2025-06-01,支付宝,True
1177,11178,U0060,2025-03-26,临沂,154.59,微信,2025-03-26,微信,True
1178,11179,U0073,2025-01-26,日照,105.63,微信,2025-01-26,微信,True
1179,11180,U0179,2025-04-23,日照,99.3,微信,2025-04-23,微信,True
1180,11181,U0160,2025-01-26,德州,169.89,微信,2025-01-26,微信,True
1181,11182,U0176,2025-05-15,临沂,236.56,支付宝,2025-05-15,支付宝,True
1182,11183,U0234,2025-04-27,日照,210.51,微信,2025-04-27,微信,True
1183,11184,U0106,2025-01-04,潍坊,73.62,微信,2025-01-04,微信,True
1184,11185,U0267,2025-02-06,济宁,105.57,支付宝,2025-02-06,支付宝,True
1185,11186,U0248,2025-04-15,临沂,211.74,支付宝,2025-04-15,支付宝,True
1186,11187,U0179,2025-06-17,淄博,105.96,微信,2025-06-17,微信,True
1187,11188,U0244,2025-02-09,聊城,147.65,支付宝,2025-02-09,支付宝,True
1188,11189,U0050,2025-01-20,聊城,190.25,支付宝,2025-01-20,支付宝,True
1189,11190,U0225,2025-05-01,德州,106.74,微信,2025-05-01,微信,True
1190,11191,U0232,2025-03-09,潍坊,165.8,微信,2025-03-09,微信,True
1191,11192,U0164,2025-03-28,日照,86.63,微信,2025-03-28,微信,True
1192,11193,U0035,2025-06-09,济宁,126.92,微信,2025-06-09,微信,True
1193,11194,U0154,2025-06-27,聊城,177.59,微信,2025-06-27,微信,True
1194,11195,U0023,2025-04-12,日照,72.39,微信,2025-04-12,微信,True
1195,11196,U0059,2025-06-16,泰安,184.23,微信,2025-06-16,微信,True
1196,11197,U0012,2025-01-21,济南,158.92,微信,2025-01-21,微信,True
1197,11198,U0176,2025-03-26,枣庄,190.39,微信,2025-03-26,微信,True
1198,11199,U0056,2025-06-22,聊城,172.32,微信,2025-06-22,微信,True
1199,11200,U0085,2025-05-17,烟台,235.03,支付宝,2025-05-17,支付宝,True
1200,11201,U0125,2025-04-08,济南,166.89,微信,2025-04-08,微信,True
1201,11202,U0265,2025-03-23,济宁,136.38,微信,2025-03-23,微信,True
1202,11203,U0090,2025-06-10,济宁,166.73,微信,2025-06-10,微信,True
1203,11204,U0283,2025-05-05,济南,189.88,支付宝,2025-05-05,支付宝,True
1204,11205,U0082,2025-05-19,泰安,162.69,支付宝,2025-05-19,支付宝,True
1205,11206,U0170,2025-01-10,德州,162.23,支付宝,2025-01-10,支付宝,True
1206,11207,U0287,2025-06-08,青岛,121.39,微信,2025-06-08,微信,True
1207,11208,U0219,2025-01-18,淄博,123.54,支付宝,2025-01-18,支付宝,True
1208,11209,U0237,2025-03-02,济宁,82.86,支付宝,2025-03-02,支付宝,True
1209,11210,U0119,2025-06-11,威海,256.23,支付宝,2025-06-11,支付宝,True
1210,11211,U0208,2025-06-25,临沂,91.59,支付宝,2025-06-25,支付宝,True
1211,11212,U0095,2025-03-15,青岛,121.89,支付宝,2025-03-15,支付宝,True
1212,11213,U0096,2025-02-28,潍坊,120.49,微信,2025-02-28,微信,True
1213,11214,U0222,2025-01-24,潍坊,209.22,微信,2025-01-24,微信,True
1214,11215,U0203,2025-04-22,枣庄,143.78,支付宝,2025-04-22,支付宝,True
1215,11216,U0015,2025-01-26,日照,228.63,微信,2025-01-26,微信,True
1216,11217,U0315,2025-06-12,潍坊,122.96,支付宝,2025-06-12,支付宝,True
1217,11218,U0102,2025-06-30,潍坊,175.34,支付宝,2025-06-30,支付宝,True
1218,11219,U0231,2025-01-26,未知,114.06,支付宝,2025-01-26,支付宝,True
1219,11220,U0304,2025-04-24,济南,277.98,微信,2025-04-24,微信,True
1220,11221,U0220,2025-02-12,潍坊,94.68,支付宝,2025-02-12,支付宝,True
1221,11222,U0200,2025-06-27,日照,177.04,支付宝,2025-06-27,支付宝,True
1222,11223,U0003,2025-03-18,济宁,194.86,微信,2025-03-18,微信,True
1223,11224,U0110,2025-01-08,淄博,182.76,支付宝,2025-01-08,支付宝,True
1224,11225,U0106,2025-01-12,济南,149.81,微信,2025-01-12,微信,True
1225,11226,U0143,2025-03-25,日照,152.86,支付宝,2025-03-25,支付宝,True
1226,11227,U0033,2025-01-15,聊城,162.41,微信,2025-01-15,微信,True
1227,11228,U0296,2025-03-17,威海,151.91,支付宝,2025-03-17,支付宝,True
1228,11229,U0053,2025-04-02,济宁,213.01,微信,2025-04-02,微信,True
1229,11230,U0275,2025-04-06,德州,281.58,支付宝,2025-04-06,支付宝,True
1230,11231,U0096,2025-04-21,聊城,129.34,微信,2025-04-21,微信,True
1231,11232,U0188,2025-02-07,威海,84.66,微信,2025-02-07,微信,True
1232,11233,U0167,2025-03-04,济南,155.14,支付宝,2025-03-04,支付宝,True
1233,11234,U0101,2025-05-16,聊城,301.88,微信,2025-05-16,微信,True
1234,11235,U0235,2025-04-16,济宁,115.8,微信,2025-04-16,微信,True
1235,11236,U0059,2025-05-25,烟台,250.15,支付宝,2025-05-25,支付宝,True
1236,11237,U0135,2025-06-24,淄博,252.27,支付宝,2025-06-24,支付宝,True
1237,11238,U0251,2025-02-16,济宁,129.55,微信,2025-02-16,微信,True
1238,11239,U0271,2025-02-13,青岛,191.29,微信,2025-02-13,微信,True
1239,11240,U0161,2025-02-14,德州,249.56,微信,2025-02-14,微信,True
1240,11241,U0306,2025-01-21,日照,139.15,微信,2025-01-21,微信,True
1241,11242,U0199,2025-06-06,青岛,148.8,支付宝,2025-06-06,支付宝,True
1242,11243,U0313,2025-04-08,威海,128.01,支付宝,2025-04-08,支付宝,True
1243,11244,U0201,2025-06-08,济宁,104.19,微信,2025-06-08,微信,True
1244,11245,U0301,2025-06-24,青岛,124.29,支付宝,2025-06-24,支付宝,True
1245,11246,U0059,2025-03-03,德州,92.68,微信,2025-03-03,微信,True
1246,11247,U0179,2025-05-08,枣庄,161.87,微信,2025-05-08,微信,True
1247,11248,U0181,2025-05-30,潍坊,117.65,微信,2025-05-30,微信,True
1248,11249,U0235,2025-02-06,潍坊,172.86,支付宝,2025-02-06,支付宝,True
1249,11250,U0317,2025-03-01,日照,74.43,支付宝,2025-03-01,支付宝,True
1250,11251,U0089,2025-04-29,济南,178.2,微信,2025-04-29,微信,True
1251,11252,U0153,2025-06-13,枣庄,205.84,支付宝,2025-06-13,支付宝,True
1252,11253,U0315,2025-03-07,泰安,50.34,支付宝,2025-03-07,支付宝,True
1253,11254,U0303,2025-04-28,淄博,180.57,微信,2025-04-28,微信,True
1254,11255,U0044,2025-03-07,临沂,227.52,支付宝,2025-03-07,支付宝,True
1255,11256,U0069,2025-06-20,泰安,93.47,支付宝,2025-06-20,支付宝,True
1256,11257,U0161,2025-01-03,聊城,251.99,支付宝,2025-01-03,支付宝,True
1257,11258,U0061,2025-04-30,潍坊,183.05,支付宝,2025-04-30,支付宝,True
1258,11259,U0123,2025-03-15,德州,121.22,微信,2025-03-15,微信,True
1259,11260,U0157,2025-06-23,德州,156.93,微信,2025-06-23,微信,True
1260,11261,U0060,2025-05-20,淄博,190.71,微信,2025-05-20,微信,True
1261,11262,U0094,2025-13-05,青岛,164.18,支付宝,,支付宝,False
1262,11263,U0192,2025-01-19,日照,189.63,支付宝,2025-01-19,支付宝,True
1263,11264,U0073,2025-04-24,未知,109.36,微信,2025-04-24,微信,True
1264,11265,U0262,2025-03-30,青岛,169.31,支付宝,2025-03-30,支付宝,True
1265,11266,U0199,2025-05-31,日照,82.25,支付宝,2025-05-31,支付宝,True
1266,11267,U0215,2025-03-18,德州,153.88,支付宝,2025-03-18,支付宝,True
1267,11268,U0306,2025-06-13,聊城,110.29,支付宝,2025-06-13,支付宝,True
1268,11269,U0071,2025-04-19,日照,119.55,微信,2025-04-19,微信,True
1269,11270,U0295,2025-06-26,烟台,227.99,微信,2025-06-26,微信,True
1270,11271,U0197,2025-03-06,济南,220.02,支付宝,2025-03-06,支付宝,True
1271,11272,U0217,2025-04-27,淄博,193.5,支付宝,2025-04-27,支付宝,True
1272,11273,U0096,2025-03-19,淄博,99.92,微信,2025-03-19,微信,True
1273,11274,U0250,2025-02-20,泰安,142.6,支付宝,2025-02-20,支付宝,True
1274,11275,U0276,2025-04-09,济宁,226.72,支付宝,2025-04-09,支付宝,True
1275,11276,U0089,2025-05-04,济南,167.79,微信,2025-05-04,微信,True
1276,11277,U0285,2025-01-28,济南,287.56,微信,2025-01-28,微信,True
1277,11278,U0086,2025-03-02,威海,181.63,微信,2025-03-02,微信,True
1278,11279,U0251,2025-04-08,威海,170.56,支付宝,2025-04-08,支付宝,True
1279,11280,U0148,2025-05-27,潍坊,143.0,微信,2025-05-27,微信,True
1280,11281,U0072,2025-04-02,淄博,167.34,支付宝,2025-04-02,支付宝,True
1281,11282,U0096,2025-05-28,淄博,151.61,支付宝,2025-05-28,支付宝,True
1282,11283,U0162,2025-03-17,济宁,198.95,微信,2025-03-17,微信,True
1283,11284,U0231,2025-06-29,青岛,212.62,支付宝,2025-06-29,支付宝,True
1284,11285,U0318,2025-03-17,临沂,116.77,支付宝,2025-03-17,支付宝,True
1285,11286,U0028,2025-01-06,聊城,86.78,微信,2025-01-06,微信,True
1286,11287,U0184,2025-06-18,聊城,59.01,支付宝,2025-06-18,支付宝,True
1287,11288,U0005,2025-04-12,聊城,187.94,微信,2025-04-12,微信,True
1288,11289,U0249,2025-03-12,烟台,99.31,微信,2025-03-12,微信,True
1289,11290,U0070,2025-01-03,临沂,41.59,微信,2025-01-03,微信,True
1290,11291,U0100,2025-05-25,潍坊,181.37,微信,2025-05-25,微信,True
1291,11292,U0197,2025-06-25,日照,297.11,微信,2025-06-25,微信,True
1292,11293,U0288,2025-01-13,淄博,159.67,微信,2025-01-13,微信,True
1293,11294,U0259,2025-06-05,泰安,206.12,支付宝,2025-06-05,支付宝,True
1294,11295,U0254,2025-05-08,泰安,164.5,支付宝,2025-05-08,支付宝,True
1295,11296,U0210,2025-03-15,泰安,154.56,微信,2025-03-15,微信,True
1296,11297,U0252,2025-02-28,临沂,210.55,支付宝,2025-02-28,支付宝,True
1297,11298,U0213,2025-06-05,威海,144.03,支付宝,2025-06-05,支付宝,True
1298,11299,U0228,2025-04-01,青岛,174.71,支付宝,2025-04-01,支付宝,True
1299,11300,U0251,2025-02-26,临沂,177.69,微信,2025-02-26,微信,True
1300,11301,U0086,2025-06-12,济宁,123.26,微信,2025-06-12,微信,True
1301,11302,U0043,2025-02-18,泰安,214.56,支付宝,2025-02-18,支付宝,True
1302,11303,U0290,2025-06-08,日照,150.38,微信,2025-06-08,微信,True
1303,11304,U0016,2025-03-06,德州,118.43,支付宝,2025-03-06,支付宝,True
1304,11305,U0113,2025-06-23,威海,189.51,微信,2025-06-23,微信,True
1305,11306,U0150,2025-06-18,济南,110.58,支付宝,2025-06-18,支付宝,True
1306,11307,U0017,2025-06-24,德州,161.55,微信,2025-06-24,微信,True
1307,11308,U0141,2025-02-05,淄博,159.5,微信,2025-02-05,微信,True
1308,11309,U0116,2025-06-10,枣庄,219.72,支付宝,2025-06-10,支付宝,True
1309,11310,U0276,2025-01-25,日照,186.11,微信,2025-01-25,微信,True
1310,11311,U0148,2025-06-10,淄博,158.62,微信,2025-06-10,微信,True
1311,11312,U0087,2025-06-15,济宁,204.98,微信,2025-06-15,微信,True
1312,11313,U0235,2025-01-11,青岛,236.46,微信,2025-01-11,微信,True
1313,11314,U0290,2025-03-21,日照,190.68,微信,2025-03-21,微信,True
1314,11315,U0254,2025-04-23,济宁,160.57,支付宝,2025-04-23,支付宝,True
1315,11316,U0282,2025-01-09,青岛,87.85,微信,2025-01-09,微信,True
1316,11317,U0262,2025-05-29,济宁,101.42,支付宝,2025-05-29,支付宝,True
1317,11318,U0058,2025-04-04,临沂,143.21,微信,2025-04-04,微信,True
1318,11319,U0294,2025-02-03,聊城,126.48,微信,2025-02-03,微信,True
1319,11320,U0059,2025-01-24,威海,149.72,微信,2025-01-24,微信,True
1320,11321,U0138,2025-03-17,枣庄,163.12,微信,2025-03-17,微信,True
1321,11322,U0279,2025-03-25,烟台,189.13,微信,2025-03-25,微信,True
1322,11323,U0188,2025-04-17,烟台,156.12,微信,2025-04-17,微信,True
1323,11324,U0278,2025-02-14,泰安,186.76,支付宝,2025-02-14,支付宝,True
1324,11325,U0022,2025-02-21,日照,163.55,微信,2025-02-21,微信,True
1325,11326,U0226,2025-02-03,日照,51.35,支付宝,2025-02-03,支付宝,True
1326,11327,U0280,2025-05-19,临沂,108.34,微信,2025-05-19,微信,True
1327,11328,U0112,2025-04-04,济宁,152.08,微信,2025-04-04,微信,True
1328,11329,U0218,2025-05-16,青岛,93.47,微信,2025-05-16,微信,True
1329,11330,U0053,2025-05-09,威海,193.0,微信,2025-05-09,微信,True
1330,11331,U0127,2025-03-11,济宁,244.19,支付宝,2025-03-11,支付宝,True
1331,11332,U0153,2025-02-12,临沂,227.03,微信,2025-02-12,微信,True
1332,11333,U0017,2025-03-07,烟台,-148.26,微信,2025-03-07,微信,False
1333,11334,U0231,2025-05-04,枣庄,241.99,微信,2025-05-04,微信,True
1334,11335,U0135,2025-03-17,枣庄,168.18,支付宝,2025-03-17,支付宝,True
1335,11336,U0179,2025-03-28,烟台,141.46,支付宝,2025-03-28,支付宝,True
1336,11337,U0045,2025-01-30,威海,126.26,支付宝,2025-01-30,支付宝,True
1337,11338,U0225,2025-04-30,日照,143.36,支付宝,2025-04-30,支付宝,True
1338,11339,U0061,2025-01-20,青岛,138.65,微信,2025-01-20,微信,True
1339,11340,U0122,2025-02-06,聊城,169.37,微信,2025-02-06,微信,True
1340,11341,U0108,2025-02-27,威海,168.83,支付宝,2025-02-27,支付宝,True
1341,11342,U0302,2025-06-23,泰安,160.17,微信,2025-06-23,微信,True
1342,11343,U0180,2025-06-22,威海,12800.0,微信,2025-06-22,微信,False
1343,11344,U0313,2025-04-12,威海,225.49,微信,2025-04-12,微信,True
1344,11345,U0220,2025-05-23,烟台,212.23,支付宝,2025-05-23,支付宝,True
1345,11346,U0085,2025-04-04,德州,78.33,微信,2025-04-04,微信,True
1346,11347,U0316,2025-01-24,烟台,19.53,微信,2025-01-24,微信,True
1347,11348,U0072,2025-04-12,潍坊,211.39,支付宝,2025-04-12,支付宝,True
1348,11349,U0106,2025-01-04,泰安,84.82,微信,2025-01-04,微信,True
1349,11350,U0106,2025-03-09,济南,147.64,支付宝,2025-03-09,支付宝,True
1350,11351,U0031,2025-05-18,烟台,95.64,微信,2025-05-18,微信,True
1351,11352,U0292,2025-02-01,临沂,60.89,支付宝,2025-02-01,支付宝,True
1352,11353,U0180,2025-04-27,德州,189.78,微信,2025-04-27,微信,True
1353,11354,U0273,2025-04-05,临沂,201.75,支付宝,2025-04-05,支付宝,True
1354,11355,U0144,2025-06-22,聊城,128.29,微信,2025-06-22,微信,True
1355,11356,U0306,2025-06-22,聊城,17.49,微信,2025-06-22,微信,True
1356,11357,U0276,2025-03-09,日照,129.96,微信,2025-03-09,微信,True
1357,11358,U0087,2025-05-30,潍坊,181.55,微信,2025-05-30,微信,True
1358,11359,U0166,2025-04-08,青岛,78.66,支付宝,2025-04-08,支付宝,True
1359,11360,U0150,2025-06-13,烟台,170.08,微信,2025-06-13,微信,True
