order_id,user_id,order_date,city,pay_amount,pay_type
11626,U0126,2025-05-26,德州,219.4,微信
11627,U0024,2025-06-02,枣庄,135.4,微信
11628,U0242,2025-01-22,德州,230.46,微信
11629,U0187,2025-01-14,德州,163.73,微信
11630,U0197,2025-02-09,潍坊,206.9,微信
11631,U0077,2025-02-10,烟台,186.66,支付宝
11632,U0092,2025-06-08,威海,113.45,微信
11633,U0019,2025-01-13,德州,124.6,支付宝
11634,U0284,2025-06-22,聊城,216.65,支付宝
11635,U0215,2025-01-21,德州,141.59,支付宝
11636,U0115,2025-03-11,聊城,137.8,微信
11637,U0165,2025-04-24,威海,107.47,微信
11638,U0128,2025-06-19, 济宁 ,183.3,微信
11639,U0214,2025-04-19,潍坊,273.44,支付宝
11640,U0164,2025-05-05,泰安,101.29,支付宝
11641,U0139,2025-06-05,青岛,161.33,微信
11642,U0040,2025-04-24,枣庄,237.67,支付宝
11643,U0293,2025-04-17,德州,155.62,支付宝
11644,U0191,2025-03-11,临沂,184.88,微信
11645,U0062,2025-02-25,济宁,101.57,支付宝
11646,U0258,2025-05-12,青岛,183.56,微信
11647,U0027,2025-01-30,威海,149.71,微信
11648,U0092,2025-03-30,淄博,214.22,支付宝
11649,U0115,2025-04-21,潍坊,225.31,支付宝
11650,U0265,2025-01-29,青岛,302.43,微信
11651,U0024,2025-03-14,临沂,191.88,支付宝
11652,U0206,2025-06-23,济南,177.92,支付宝
11653,U0036,2025-06-23,聊城,170.69,微信
11654,U0239,2025-06-01,聊城,140.58,微信
11655,U0145,2025-05-05,德州,178.62,支付宝
11656,U0160,2025-05-15,济南,143.75,支付宝
11657,U0168,2025-06-20,威海,169.27,支付宝
11658,U0045,2025-03-20,淄博,232.47,支付宝
11659,U0284,2025-01-12,济宁,104.64,微信
11660,U0234,2025-02-26,淄博,222.69,支付宝
11661,U0005,2025-04-12,济南,232.44,支付宝
11662,U0189,2025-06-03,潍坊,153.51,微信
11663,U0103,2025-01-15,日照,43.3,支付宝
11664,U0150,2025-01-02,临沂,,微信
11665,U0289,2025-00-18, 聊城 ,231.33,微信
11666,U0156,2025-03-19,德州,158.74,微信
11667,U0319,2025-02-24,烟台,105.04,支付宝
11668,U0125,2025-02-05,潍坊,132.24,微信
11669,U0238,2025-03-07,烟台,206.23,支付宝
11670,U0189,2025-03-16,济宁,190.07,微信
11671,U0303,2025-03-25,泰安,146.86,支付宝
11672,U0253,2025-01-31,潍坊,139.82,支付宝
11673,U0101,2025-01-02,日照,138.45,微信
11674,U0280,2025-05-08,威海,109.27,支付宝
11675,U0126,2025-04-21,青岛,248.85,微信
11676,U0078,2025-02-14,青岛,142.27,微信
11677,U0004,2025-02-03,淄博,226.94,微信
11678,U0210,2025-04-08,潍坊,243.67,支付宝
11679,U0013,2025-05-17,威海,214.91,微信
11680,U0120,2025-06-30,烟台,136.26,微信
11681,U0278,2025-02-28, 威海 ,182.21,微信
11682,U0178,2025-05-09,青岛,158.67,支付宝
11683,U0005,2025-05-24,日照,110.3,微信
11684,U0172,2025-06-21,潍坊,177.84,支付宝
11685,U0001,2025-04-01,德州,95.15,微信
11686,U0193,2025-01-19,临沂,225.32,支付宝
11687,U0158,2025-04-12,潍坊,134.45,支付宝
11688,U0054,2025-01-11,淄博,171.06,微信
11689,U0106,2025-04-22,德州,175.58,支付宝
11690,U0272,2025-01-05,淄博,145.76,支付宝
11691,U0122,2025-04-28,枣庄,192.27,微信
11692,U0215,,泰安,133.88,支付宝
11693,U0252,2025-03-22,烟台,207.92,支付宝
11694,U0031,2025-05-28,淄博,85.97,支付宝
11695,U0073,2025-04-20,淄博,166.95,支付宝
11696,U0144,2025-05-27,枣庄,266.64,微信
11697,U0048,2025-04-14,青岛,,支付宝
11698,U0023,2025-06-13,青岛,122.72,支付宝
11699,U0119,2025-04-17,,188.26,支付宝
11700,U0267,2025-03-16,烟台,169.88,支付宝
11701,U0212,2025-01-30,德州,179.28,支付宝
11702,U0191,2025-04-14,聊城,186.91,微信
11703,U0235,2025-01-06,潍坊,194.91,微信
11704,U0044,,聊城,221.03,支付宝
11705,U0298,2025-02-13,泰安,182.54,支付宝
11706,U0049,2025-06-08,日照,146.73,支付宝
11707,U0259,2025-04-28,济宁,196.99,支付宝
11708,U0069,2025-06-26,聊城,264.49,微信
11709,U0202,2025-04-03,临沂,152.71,支付宝
11710,U0039,2025-01-23,枣庄,106.4,支付宝
11711,U0304,2025-04-22,德州,220.89,微信
11712,U0291,2025-01-28,聊城,153.38,微信
11713,U0032,2025-03-04,泰安,40.5,微信
11714,U0223,2025-04-22,济宁,206.61,微信
11715,U0067,2025-05-31,临沂,130.56,支付宝
11716,U0122,2025-04-13,淄博,155.02,支付宝
11717,U0150,2025-05-15,潍坊,178.26,支付宝
11718,U0134,2025-01-21,德州,170.48,微信
11719,U0162,2025-04-12,烟台,199.02,支付宝
11720,U0202,2025-03-21,德州,136.05,微信
11721,U0168,2025-03-28,淄博,188.22,微信
11722,U0163,2025-02-26,威海,145.72,支付宝
11723,U0232,2025-03-27,聊城,200.63,支付宝
11724,U0140,2025-02-13,日照,193.85,支付宝
11725,U0120,2025-01-20,聊城,108.55,微信
11726,U0039,2025-05-11,济南,219.73,支付宝
11727,U0104,2025-06-12,泰安,130.52,微信
11728,U0070,2025-01-30,潍坊,204.44,微信
11729,U0300,2025-05-16,日照,180.2,微信
11730,U0056,2025-05-11,济南,261.1,支付宝
11731,U0080,2025-02-19,德州,147.71,支付宝
11732,U0055,2025-03-31,济宁,140.79,支付宝
11733,U0085,2025-03-31,泰安,158.93,微信
11734,U0231,2025-06-15,枣庄,143.33,支付宝
11735,U0239,2025-02-07,威海,204.0,支付宝
11736,U0161,2025-03-02,潍坊,-71.1,支付宝
11737,U0209,2025-01-27,济宁,102.05,支付宝
11738,U0062,2025-02-07,济宁,101.27,微信
11739,U0275,2025-03-07,青岛,212.27,微信
11740,U0184,2025-02-20,临沂,254.08,微信
11741,U0107,2025-02-14,烟台,154.26,微信
11742,U0232,2025-06-04,济宁,150.71,支付宝
11743,U0158,2025-02-09,威海,163.85,支付宝
11744,U0238,2025-06-17,济南,223.9,支付宝
11745,U0136,2025-01-20,聊城,109.0,微信
11746,U0062,2025-02-15,潍坊,173.11,支付宝
11747,U0047,2025-06-10,潍坊,213.64,支付宝
11748,U0081,2025-05-07,威海,187.56,微信
11749,U0156,2025-04-29,日照,170.43,支付宝
11750,U0309,2025-05-25,淄博,215.06,微信
11751,U0021,2025-05-29,青岛,11.32,微信
11752,U0111,2025-04-25,聊城,197.28,微信
11753,U0168,2025-06-24,威海,124.03,支付宝
11754,U0076,2025-05-25,济南,59.32,支付宝
11755,U0047,2025-06-14,德州,,微信
11756,U0128,2025-06-12,泰安,235.55,支付宝
11757,U0183,2025-06-09,日照,152.44,支付宝
11758,U0203,2025-03-24,枣庄,212.41,支付宝
11759,U0263,2025-06-10,枣庄,248.68,支付宝
11760,U0026,2025-03-22,济南,232.32,支付宝
11761,U0154,2025-02-08,临沂,250.2,微信
11762,U0134,2025-04-23,日照,200.82,支付宝
11763,U0090,2025-01-18,德州,164.15,微信
11764,U0016,2025-05-01,淄博,71.89,支付宝
11765,U0208,2025-04-24,青岛,146.47,微信
11766,U0232,2025-06-11,临沂,113.62,微信
11767,U0285,2025-03-19,济南,279.4,微信
11768,U0282,2025-03-12,德州,150.33,支付宝
11769,U0128,2025-06-01,威海,166.78,支付宝
11770,U0049,2025-01-15,淄博,190.33,微信
11771,U0237,2025-04-01,淄博,162.4,支付宝
11772,U0053,2025-05-10,聊城,253.23,微信
11773,U0072,2025-01-19,临沂,125.75,微信
11774,U0063,2025-03-21,威海,170.7,支付宝
11775,U0007,2025-04-29,泰安,119.16,支付宝
11776,U0032,2025-04-26,日照,87.4,支付宝
11777,U0114,2025-01-10,济南,126.35,支付宝
11778,U0067,2025-01-15,烟台,157.96,微信
11779,U0102,2025-04-05,临沂,136.39,支付宝
11780,U0206,2025-03-15,日照,121.92,支付宝
11781,U0191,2025-01-20,济南,82.65,微信
11782,U0044,2025-06-15,泰安,155.43,微信
11783,U0299,2025-01-24,济宁,77.24,微信
11784,U0301,2025.05.09,青岛,201.8,微信
11785,U0133,2025-06-02,德州,164.53,微信
11786,U0039,2025-05-10,潍坊,79.83,支付宝
11787,U0012,2025-04-09,烟台,142.99,支付宝
11788,U0034,2025-04-29,日照,118.63,支付宝
11789,U0102,2025-05-29,潍坊,177.55,支付宝
11790,U0228,2025-05-22,潍坊,233.72,支付宝
11791,U0066,2025-01-11,威海,56.87,微信
11792,U0048,2025-04-26,临沂,166.33,支付宝
11793,U0170,2025-05-27,淄博,151.19,微信
11794,U0063,2025-06-16,济南,196.92,微信
11795,U0022,2025-02-18,聊城,171.73,微信
11796,U0237,2025-03-24,聊城,118.64,支付宝
11797,U0026,2025-06-04,济宁,142.45,支付宝
11798,U0087,2025-05-02,济宁,116.22,支付宝
11799,U0294,2025-05-09,淄博,219.18,支付宝
11800,U0222,2025-02-08,青岛,161.17,支付宝
11801,U0203,2025-01-16,聊城,264.57,微信
11802,U0255,2025-04-26,淄博,156.66,微信
11803,U0016,2025-01-27,威海,121.04,微信
11804,U0196,2025-03-29,烟台,76.75,微信
11805,U0219,2025-01-22,烟台,60.83,微信
11806,U0089,2025-05-10,青岛,72.87,微信
11807,U0182,2025-06-15,临沂,174.69,微信
11808,U0110,2025-02-14,威海,187.98,支付宝
11809,U0096,2025-01-11,临沂,73.03,支付宝
11810,U0141,2025-03-05,枣庄,209.23,微信
11811,U0144,2025-04-23,潍坊,133.43,微信
11812,U0229,2025-04-23,威海,168.07,微信
11813,U0077,2025-05-15,济南,248.67,微信
11814,U0018,2025-05-14,青岛,209.33,支付宝
11815,U0315,2025-06-06,泰安,145.23,支付宝
11816,U0318,2025-02-10,潍坊,110.98,支付宝
11817,U0316,2025-04-04,淄博,41.65,支付宝
11818,U0126,2025-04-06,济宁,120.45,微信
11819,U0152,2025-03-14,淄博,148.39,支付宝
11820,U0256,2025-04-10,济宁,105.71,支付宝
11821,U0211,2025-04-15,淄博,152.78,微信
11822,U0282,2025-03-28,青岛,164.23,支付宝
11823,U0246,2025-06-23,烟台,147.63,微信
11824,U0032,2025-06-03,济宁,124.25,微信
11825,U0045,2025-01-14,德州,169.28,微信
11826,U0144,2025-06-11,淄博,,微信
11827,U0197,2025-06-15,青岛,100.03,微信
11828,U0071,2025-03-27,淄博,237.6,微信
11829,U0215,2025-01-17,德州,154.58,支付宝
11830,U0103,2025-03-26,威海,161.04,微信
11831,U0270,2025-01-25,青岛,198.95,微信
11832,U0128,2025-05-23,聊城,172.83,微信
11833,U0279,2025-06-23,枣庄,212.42,微信
11834,U0010,2025-04-09,潍坊,175.79,支付宝
11835,U0196,2025-03-14,威海,126.32,微信
11836,U0184,2025-03-06,枣庄,179.88,微信
11837,U0246,2025-06-18,德州,97.1,微信
11838,U0279,2025-06-04,临沂,165.97,支付宝
11839,U0249,2025-02-08,德州,158.17,支付宝
11840,U0177,2025-03-27,烟台,,微信
11841,U0290,2025-01-21,德州,152.93,微信
11842,U0258,2025-05-30,枣庄,56.5,微信
11843,U0165,2025-06-19,日照,129.82,微信
11844,U0199,2025-02-06,枣庄,165.11,微信
11845,U0139,2025-03-31,威海,168.79,支付宝
11846,U0093,2025-03-21,济南,103.48,微信
11847,U0014,2025-06-17,枣庄,229.61,支付宝
11848,U0164,2025-06-28,济宁,112.36,微信
11849,U0306,2025-06-19, 青岛 ,213.32,微信
11850,U0113,2025-04-11,济宁,183.5,支付宝
11851,U0016,2025-02-03,潍坊,124.46,微信
11852,U0144,2025-06-02,日照,257.64,微信
11853,U0030,2025-01-22,德州,94.35,微信
11854,U0242,2025-03-21,临沂,210.55,微信
11855,U0272,2025-05-24,日照,215.03,微信
11856,U0184,2025-04-07,聊城,123.12,微信
11857,U0300,2025-06-14,临沂,236.59,支付宝
11858,U0120,2025-03-26,德州,146.25,微信
11859,U0082,2025-02-02,烟台,175.88,微信
11860,U0052,2025-06-21,潍坊,174.32,微信
11861,U0127,2025-06-29,烟台,152.61,支付宝
11862,U0124,2025-06-25,淄博,204.59,支付宝
11863,U0137,2025-05-15,淄博,203.64,支付宝
11864,U0274,2025-01-24,济南,63.83,微信
11865,U0029,2025-06-15,聊城,231.74,微信
11866,U0113,2025-06-21, 青岛 ,68.56,微信
11867,U0295,2025-04-19,临沂,216.79,微信
11868,U0199,2025-05-11,青岛,221.97,微信
11869,U0182,2025-04-03,济宁,100.0,微信
11870,U0089,2025-01-05,潍坊,137.41,微信
11871,U0091,2025-04-03,日照,99.19,支付宝
11872,U0122,2025-03-21,聊城,148.18,微信
11873,U0304,2025-02-16,烟台,143.06,微信
11874,U0163,2025-02-24,济宁,202.88,微信
11875,U0184,2025-03-29,淄博,232.07,微信
11876,U0303,2025-05-05,泰安,17500.0,支付宝
11877,U0015,2025-02-19,枣庄,129.08,支付宝
11878,U0181,2025-02-27,烟台,148.49,微信
11879,U0291,2025-02-05,烟台,67.41,支付宝
11880,U0289,2025-02-09,临沂,115.68,微信
11881,U0073,2025-01-20,威海,213.07,微信
11882,U0289,2025-03-17,青岛,248.86,支付宝
11883,U0097,2025-01-26,泰安,92.11,支付宝
11884,U0253,2025-05-10,聊城,127.41,支付宝
11885,U0278,2025-05-19,日照,158.55,微信
11886,U0159,2025-05-15,临沂,175.41,微信
11887,U0090,2025-01-10,枣庄,115.47,支付宝
11888,U0252,2025-06-19,聊城,183.32,微信
11889,U0020,2025-03-28,临沂,133.94,支付宝
11890,U0047,2025-06-08,临沂,159.21,微信
11891,U0029,2025-02-03,聊城,190.05,支付宝
11892,U0120,2025-06-02,临沂,160.35,微信
11893,U0309,2025-04-07,青岛,136.0,微信
11894,U0113,2025-02-09,临沂,153.97,支付宝
11895,U0011,2025-02-11,临沂,155.14,支付宝
11896,U0270,2025-02-16,临沂,139.65,支付宝
11897,U0245,2025-06-27,临沂,145.77,微信
11898,U0001,2025-06-09,威海,247.93,微信
11899,U0170,2025-02-12,烟台,190.85,支付宝
11900,U0315,,泰安,143.75,支付宝
11901,U0104,2025-01-12,德州,198.33,微信
11902,U0067,2025-04-16,济宁,141.64,支付宝
11903,U0175,2025-04-04,济宁,224.52,支付宝
11904,U0091,2025-06-23,济宁,180.33,支付宝
11905,U0166,2025-03-02,日照,154.1,支付宝
11906,U0031,2025-04-24,日照,184.62,支付宝
11907,U0012,2025-06-06,枣庄,73.6,微信
11908,U0076,2025-03-14,威海,98.03,支付宝
11909,U0301,2025-04-25,济南,94.33,支付宝
11910,U0073,2025-03-01,德州,167.86,支付宝
11911,U0057,2025-05-17,淄博,255.29,微信
11912,U0270,2025-03-03,济南,282.72,微信
11913,U0187,2025-03-21,枣庄,195.09,支付宝
11914,U0038,2025-05-01,烟台,187.55,支付宝
11915,U0192,2025-02-19,威海,60.94,微信
11916,U0203,2025-04-05,烟台,130.15,微信
11917,U0301,2025-06-23,枣庄,116.67,支付宝
11918,U0052,2025-05-27,威海,125.85,微信
11919,U0173,2025-04-23,青岛,150.75,支付宝
11920,U0155,2025-04-29,枣庄,134.04,支付宝
11921,U0166,2025-03-14,泰安,51.14,微信
11922,U0070,2025-04-08,德州,201.14,微信
11923,U0081,2025-05-09,淄博,101.0,微信
11924,U0224,2025-05-16,青岛,173.16,支付宝
11925,U0250,2025-04-18,潍坊,274.07,支付宝
11926,U0163,2025-02-11,临沂,15600.0,微信
11927,U0090,2025-02-21,德州,20.83,微信
11928,U0288,2025-06-04,威海,144.27,微信
11929,U0315,2025-02-05,泰安,220.55,支付宝
11930,U0183,2025-03-06,济南,267.71,微信
11931,U0115,2025-01-14,淄博,92.37,支付宝
11932,U0302,2025-06-14,德州,187.32,微信
11933,U0090,2025-05-04,潍坊,134.41,支付宝
11934,U0194,2025-04-06,枣庄,154.17,微信
11935,U0158,2025-05-22,淄博,305.44,微信
11936,U0151,2025-01-27,济南,77.34,支付宝
11937,U0066,2025-05-13,淄博,173.96,支付宝
11938,U0091,2025-02-01,烟台,185.72,支付宝
11939,U0001,2025-03-14,潍坊,219.72,支付宝
11940,U0294,2025-01-22,日照,165.39,支付宝
11941,U0201,2025-02-11,德州,176.94,支付宝
11942,U0291,2025-03-11,泰安,138.46,支付宝
11943,U0017,2025-04-26,枣庄,174.8,支付宝
11944,U0094,2025-05-12,济宁,141.12,支付宝
11945,U0309,2025-02-07,聊城,194.19,支付宝
11946,U0163,2025-04-22,淄博,139.67,微信
11947,U0314,2025-01-24,枣庄,180.74,支付宝
11948,U0114,2025-02-26,烟台,158.39,微信
11949,U0290,2025-04-26,聊城,221.93,微信
11950,U0054,2025-03-31,济南,157.17,支付宝
11951,U0255,2025-01-07,济南,62.48,支付宝
11952,U0073,2025-04-17,日照,229.41,支付宝
11953,U0170,2025-01-14,临沂,110.18,微信
11954,U0040,2025-04-12,潍坊,124.04,微信
11955,U0122,2025-05-09,威海,127.24,微信
11956,U0178,2025-04-06,济宁,235.59,微信
11957,U0164,2025-03-02,烟台,42.54,微信
11958,U0086,2025-04-09,烟台,332.58,微信
11959,U0046,2025-01-21,威海,218.08,支付宝
11960,U0172,2025-04-06,青岛,172.28,微信
11961,U0229,2025-02-27,泰安,156.98,微信
11962,U0006,2025-01-08,淄博,175.71,支付宝
11963,U0136,2025-03-23,青岛,188.66,支付宝
11964,U0108,2025-01-26,临沂,195.49,微信
11965,U0128,2025-06-16,青岛,190.56,支付宝
11966,U0035,2025-03-27,枣庄,164.93,微信
11967,U0180,2025-02-07,威海,149.15,微信
11968,U0132,2025-02-05,烟台,151.68,支付宝
11969,U0056,2025-01-10,烟台,149.28,支付宝
11970,U0001,2025-03-15,泰安,222.36,微信
11971,U0025,2025-05-01,枣庄,192.65,支付宝
11972,U0198,2025-06-28,潍坊,1.72,支付宝
11973,U0225,2025-02-05,,196.07,支付宝
11974,U0215,2025-06-30,潍坊,170.71,支付宝
11975,U0086,2025-05-01,聊城,158.97,支付宝
11976,U0212,2025-04-25,德州,138.63,微信
11977,U0253,2025-06-07,烟台,221.83,微信
11978,U0194,2025-01-02,烟台,212.11,支付宝
11979,U0180,2025-01-21,潍坊,117.49,微信
11980,U0280,2025-01-05,青岛,-182.39,支付宝
11981,U0193,2025-03-07,枣庄,106.56,支付宝
11982,U0052,2025-02-25,泰安,84.12,支付宝
11983,U0246,2025-02-08,威海,125.53,支付宝
11984,U0296,2025-05-21,泰安,207.43,支付宝
11985,U0116,2025-06-05,威海,212.42,支付宝
11986,U0084,2025-05-16,日照,188.22,微信
11987,U0232,2025-04-19,临沂,199.88,微信
11988,U0038,2025-01-29,济宁,188.39,微信
11989,U0018,2025-03-15,聊城,124.72,支付宝
11990,U0151,2025-03-02,青岛,183.76,微信
11991,U0011,2025-03-19,德州,204.02,支付宝
11992,U0164,2025-02-01,临沂,201.49,支付宝
11993,U0134,2025-01-13,淄博,225.39,微信
11994,U0054,2025-03-03,潍坊,198.96,支付宝
11995,U0038,2025-04-18,潍坊,179.33,支付宝
11996,U0176,2025-06-13,临沂,218.86,支付宝
11997,U0088,2025-06-09,泰安,158.54,微信
11998,U0193,2025-04-28,德州,111.5,支付宝
11999,U0083,2025-01-17,聊城,151.03,支付宝
12000,U0039,2025-01-29,泰安,119.03,支付宝
10116,U0187,2025-04-28,淄博,176.59,支付宝
11780,U0206,2025-03-15,日照,121.92,支付宝
11450,U0116,2025-03-12,烟台,161.17,支付宝
10146,U0128,2025-04-30,潍坊,203.0,支付宝
11010,U0200,2025-02-01,济宁,130.56,微信
11841,U0290,2025-01-21,德州,152.93,微信
10580,U0004,2025-03-27,济南,222.91,支付宝
10415,U0296,2025-06-12,泰安,178.28,微信
10037,U0177,2025-03-13,泰安,171.49,支付宝
10453,U0273,2025-04-01,潍坊,105.79,支付宝
11717,U0150,2025-05-15,潍坊,-178.26,支付宝
11817,U0316,2025-04-04,淄博,41.65,支付宝
10436,U0105,2025-01-10,青岛,164.08,微信
10696,U0012,2025-06-21,枣庄,142.97,微信
11847,U0014,2025-06-17, 枣庄 ,229.61,支付宝
10070,U0183,2025-01-26,烟台,124.52,微信
10855,U0256,2025-01-24,淄博,238.13,支付宝
11603,U0033,2025-03-28,淄博,124.47,支付宝
11221,U0220,2025-02-12,潍坊,94.68,支付宝
11404,U0254,2025-06-07,日照,199.54,微信
10632,U0104,2025-04-25,济南,244.13,支付宝
10816,U0123,2025-01-23,济宁,78.29,支付宝
10870,U0031,2025-05-21,威海,270.56,微信
10618,U0112,2025-02-01,济宁,199.92,支付宝
11103,U0144,2025-02-10,,274.86,微信
11421,U0081,2025-01-16,淄博,189.61,微信
11177,U0044,2025-06-01,济宁,66.89,支付宝
10765,U0193,2025-03-21,日照,223.21,支付宝
10333,U0241,2025-01-18,枣庄,164.17,微信
11669,U0238,2025-03-07,烟台,206.23,支付宝
11785,U0133,2025-06-02,德州,164.53,微信
11417,U0051,2025-04-05,淄博,163.14,微信
10996,U0222,2025-05-20,青岛,144.54,支付宝
11353,U0180,2025-04-27,德州,189.78,微信
10882,U0112,2025-01-31,德州,130.8,支付宝
